Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
6300	-562.8299	-588.1791	25.34928	1.03847	0.132568	0.116274	0.0547162	0.137091	0.243951	0.530345	0.0343567	0.512645	0.103912	0.155196	0.0104311	0.0453905	0.0736716	0.0619397	0.00932476	0.100034	1.25839	0.0568228	0.111604	0.24345	0.10908	0.0621242	0.271949	0.0506752	0.0250832	0.334686	0.126973	0.0345382	0.515998	1.35588	0.872019	0.935393	0.979379	1.02106	1.06907	1.14676	0.0990202	0.2798252	0.17177	0.0219278	0.0192325	0.00905046	0.0226758	0.0403513	0.0877229	0.00568284	0.0847952	0.0171879	0.0256705	0.00172538	0.00750791	0.0121858	0.0102453	0.00154238	0.0165464	0.208146	0.0093989	0.0184601	0.0402685	0.0180426	0.0102758	0.0449823	0.00838204	0.00414894	0.0553594	0.0210023	0.00571287	6.045687
6336	-569.8501	-600.058	30.20792	0.381066	0.179438	0.042627	0.0274891	0.0991044	0.146824	0.260537	0.226073	0.347327	0.129515	0.183976	0.0487909	0.00780083	0.0551807	0.0322224	0.00386891	0.0120733	0.102089	0.0231638	0.0112852	0.0315798	0.00614935	0.0248003	0.0106393	0.399524	0.0187447	0.0827421	0.0353895	0.0695856	0.353614	1.47528	0.280147	0.537636	0.823981	1.21362	1.85999	3.56956	0.9200634	0.1762445	0.127039	0.0598207	0.0142109	0.00916425	0.0330391	0.0489478	0.086857	0.0753677	0.115791	0.0431774	0.0613333	0.0162658	0.00260062	0.018396	0.0107422	0.00128981	0.00402496	0.0340343	0.00772227	0.00376223	0.010528	0.00205005	0.00826787	0.00354691	0.133192	0.00624906	0.0275843	0.011798	0.0231982	2.999607
6372	-571.4944	-598.6311	27.13677	0.70039	0.0805917	0.113779	0.0115191	0.144093	0.122485	0.256475	0.305319	0.128396	0.069559	0.233809	0.230265	0.0783403	0.162924	0.0211827	0.0112376	0.0350984	0.253066	0.0527037	0.065653	0.1787	0.000937782	0.0416009	0.175718	1.03804	0.0381892	0.0146501	0.150185	0.140176	0.750936	1.18314	0.880433	0.939785	0.980811	1.01956	1.06407	1.1358	0.09207641	0.4666908	0.144259	0.0165995	0.0234349	0.00237259	0.0296789	0.0252281	0.0528261	0.0628866	0.0264457	0.0143271	0.0481575	0.0474277	0.0161357	0.0335575	0.00436299	0.0023146	0.00722921	0.052124	0.0108554	0.0135225	0.0368068	0.000193155	0.00856853	0.0361926	0.213804	0.00786582	0.00301748	0.0309336	0.0288721	4.855081
6408	-564.8391	-592.7662	27.92709	0.898996	0.140551	0.0306881	0.132904	0.103385	0.0718902	0.323413	0.323239	0.21291	0.141602	0.126854	0.0259603	0.0178843	0.0378678	0.0512074	0.0377322	0.0193183	0.126462	0.0845544	0.0139909	0.70568	0.158368	0.0484138	0.174491	0.25151	0.0395399	0.155463	0.097321	0.093114	0.444596	1.40839	0.777993	0.884767	0.962524	1.03894	1.13024	1.28536	0.1815172	0.232116	0.193527	0.0302566	0.00660625	0.0286103	0.0222558	0.0154759	0.0696214	0.069584	0.0458334	0.0304828	0.027308	0.0055885	0.00384996	0.00815183	0.0110235	0.00812265	0.00415866	0.0272235	0.0182021	0.00301184	0.151912	0.034092	0.0104221	0.0375629	0.0541428	0.00851177	0.0334667	0.0209504	0.0200447	4.645313
6444	-572.7828	-601.1013	28.3185	0.55339	0.0408227	0.0934979	0.118944	0.335964	0.0042717	0.318074	0.156054	0.198801	0.12133	0.144979	0.0131955	0.0312519	0.11587	0.030629	0.0290096	0.00555566	0.0363435	0.147641	0.084833	0.879359	0.0966376	0.0193568	0.121787	0.0738072	0.0487864	0.0811563	0.0603885	0.0460542	0.297183	1.51678	0.192358	0.447568	0.77817	1.28507	2.2343	5.19864	1.191904	0.1440668	0.138079	0.0101858	0.023329	0.0296781	0.0838277	0.00106585	0.079364	0.0389376	0.0496037	0.0302735	0.0361744	0.00329245	0.00779779	0.0289112	0.00764238	0.00723831	0.00138622	0.00906821	0.0368384	0.021167	0.219412	0.0241124	0.0048298	0.0303875	0.0184159	0.0121729	0.0202496	0.0150678	0.0114912	4.00779
6480	-564.778	-591.2292	26.45121	0.54568	0.0189105	0.13135	0.162944	0.157455	0.06942	0.230448	0.406931	0.220561	0.166192	0.155093	0.113159	0.038644	0.0520794	0.0420423	0.0827707	0.00373513	0.0773486	0.0460084	0.233087	1.0123	0.137299	0.0689458	0.299291	0.303716	0.0179026	0.197103	0.0759097	0.0764643	0.588763	1.30238	0.487117	0.704139	0.896339	1.11565	1.42017	2.05289	0.5200672	0.332402	0.106106	0.00367709	0.0255405	0.031684	0.0306166	0.0134985	0.0448099	0.0791264	0.0428875	0.0323156	0.0301574	0.0220034	0.00751421	0.0101267	0.00817499	0.0160945	0.000726285	0.0150402	0.00894619	0.045323	0.196839	0.0266974	0.0134063	0.0581963	0.0590566	0.00348111	0.038326	0.0147604	0.0148683	5.14279
6516	-569.9858	-597.6185	27.63278	0.590722	0.044411	0.160145	0.10435	0.25927	0.139587	0.0992675	0.222945	0.291827	0.062207	0.072352	0.0247546	0.00585221	0.0268481	0.065616	0.040979	0.00078064	0.549288	0.0746574	0.178741	0.0610931	0.477367	0.0735567	0.274415	0.216537	0.0669057	0.162893	0.0495947	0.136603	0.474657	1.38628	0.42274	0.657105	0.877214	1.13997	1.52183	2.36552	0.6225613	0.2517616	0.1303	0.00979604	0.0353242	0.0230172	0.0571889	0.0307896	0.0218961	0.0491764	0.0643703	0.0137214	0.0159592	0.0054603	0.00129086	0.00592207	0.0144734	0.00903902	0.000172191	0.12116	0.0164677	0.0394262	0.0134757	0.105296	0.0162249	0.0605297	0.047763	0.0147579	0.0359304	0.0109395	0.0301315	4.533566
6552	-579.8745	-608.1938	28.31932	0.41231	0.0656023	0.0210657	0.124582	0.213623	0.197369	0.154939	0.150758	0.433248	0.113389	0.112195	0.0182831	0.0246322	0.0849488	0.0290219	0.0251906	0.0185	0.19637	0.298058	0.0733274	0.0597555	0.125131	0.0345486	0.40714	0.303367	0.0623166	0.171537	0.0459537	0.0661075	0.449328	1.40491	0.310258	0.565083	0.836881	1.19491	1.76965	3.22312	0.8462445	0.2351677	0.101974	0.0162251	0.00521007	0.0308122	0.0528341	0.0488141	0.0383203	0.0372862	0.107153	0.0280439	0.0277486	0.00452185	0.00609214	0.0210099	0.00717783	0.00623027	0.0045755	0.0485671	0.0737171	0.0181357	0.014779	0.030948	0.00854471	0.100696	0.0750301	0.0154124	0.0424253	0.0113655	0.01635	4.04327
6588	-566.7995	-596.0946	29.29516	0.523357	0.072467	0.0121022	0.0722096	0.110767	0.196455	0.204552	0.190633	0.272801	0.0768491	0.105704	0.0416503	0.0230412	0.0638176	0.024719	0.00701822	0.0191399	0.0913978	0.0394067	0.0871649	0.0281738	0.0854116	0.0497395	0.708426	0.0731497	0.0919611	0.0449937	0.0142386	0.00878261	0.635807	1.26779	0.34319	0.59358	0.849825	1.17671	1.68469	2.91383	0.7733005	0.3687565	0.156688	0.0216959	0.00362326	0.0216188	0.0331624	0.0588166	0.0612407	0.0570736	0.0816737	0.0230078	0.0316466	0.0124697	0.00689829	0.0191063	0.00740062	0.00210118	0.00573029	0.0273636	0.011798	0.0260963	0.00843494	0.0255714	0.0148915	0.212095	0.0219003	0.0275322	0.0134707	0.0042629	0.00262942	3.340127
6624	-563.053	-587.5901	24.53713	1.24835	0.0993932	0.210426	0.0413327	0.167658	0.228767	0.294801	0.500458	0.0798441	0.260321	0.1735	0.0222805	0.0529883	0.0561685	0.0950504	0.0226604	0.0190514	0.0297162	0.300935	0.0463615	0.260977	0.0368873	0.0243222	1.34986	0.139338	0.0269771	0.202673	0.112139	0.073119	0.60234	1.2924	0.481848	0.700414	0.894857	1.1175	1.42773	2.07534	0.5279312	0.3426939	0.202118	0.0160925	0.0340697	0.00669209	0.027145	0.0370392	0.0477305	0.0810279	0.0129274	0.042148	0.0280909	0.00360738	0.00857921	0.00909412	0.0153894	0.0036689	0.00308456	0.00481128	0.0487236	0.00750629	0.0422542	0.00597233	0.00393796	0.218553	0.02256	0.00436781	0.0328143	0.0181561	0.0118385	6.176359
6660	-560.3835	-588.7177	28.33418	0.502476	0.0209091	0.2032	0.0209895	0.181922	0.174768	0.284761	0.46539	0.328533	0.197085	0.146713	0.00544503	0.0121278	0.0562866	0.0559156	0.036204	0.0172617	0.157054	0.123959	0.0180295	0.196565	0.0116225	0.141784	0.472417	0.129045	0.039178	0.0806832	0.0109356	0.110744	0.515854	1.35599	0.545708	0.744243	0.911963	1.09654	1.34365	1.83248	0.4379415	0.2797248	0.11958	0.00497598	0.048358	0.00499511	0.043294	0.0415917	0.0677678	0.110754	0.0781848	0.0469026	0.034915	0.00129582	0.0028862	0.0133952	0.0133069	0.00861589	0.00410798	0.0373759	0.0294999	0.00429069	0.046779	0.00276595	0.033742	0.112427	0.0307105	0.00932364	0.0192011	0.00260248	0.026355	4.202005
6696	-564.3323	-591.884	27.55173	0.453269	0.019058	0.175223	0.0516843	0.0756596	0.25443	0.314035	0.506267	0.290011	0.0670657	0.0937498	0.0295272	0.0470251	0.0371317	0.0477638	0.0271591	0.00432087	0.21725	0.325238	0.028659	0.411275	0.0303583	0.10334	0.32283	0.30625	0.152283	0.0844827	0.152647	0.0962441	0.515462	1.35628	0.666155	0.82027	0.940061	1.06376	1.21911	1.50115	0.2937349	0.2794533	0.0959454	0.0040341	0.0370901	0.0109402	0.0160152	0.0538562	0.0664731	0.107164	0.0613879	0.0141961	0.0198444	0.00625015	0.009954	0.00785983	0.0101104	0.00574889	0.000914617	0.0459863	0.0688447	0.00606638	0.0870564	0.00642607	0.0218744	0.0683349	0.0648253	0.0322344	0.0178828	0.0323114	0.0203724	4.724238
6732	-564.2023	-592.4162	28.2139	0.700659	0.0460286	0.17761	0.0419447	0.153595	0.135699	0.450791	0.314944	0.464356	0.16687	0.0870225	0.0157031	0.0848172	0.0464537	0.0196701	0.0568154	0.0127112	0.119001	0.0517351	0.107544	0.61748	0.0111326	0.0369011	0.121287	0.123887	0.0708974	0.102435	0.111941	0.0586227	0.364606	1.4672	0.676043	0.826186	0.942171	1.06138	1.21038	1.4792	0.2830808	0.1827236	0.155407	0.0102092	0.0393939	0.00930336	0.0340674	0.0300982	0.0999858	0.0698549	0.102994	0.0370118	0.0193017	0.00348295	0.0188125	0.0103035	0.00436285	0.0126017	0.00281936	0.0263945	0.0114749	0.0238534	0.136957	0.00246921	0.00818469	0.0269015	0.0274781	0.0157251	0.0227201	0.0248285	0.0130026	4.508553
6768	-568.8314	-596.96	28.12864	0.235737	0.0447516	0.108955	0.0622663	0.301534	0.131458	0.446723	0.202966	0.462312	0.223238	0.0599731	0.0171252	0.0646506	0.115419	0.0320514	0.0749788	0.0161665	0.0956853	0.0651284	0.336351	0.76206	0.0649783	0.0698859	0.320776	0.158105	0.0233401	0.0134021	0.0295049	0.0963592	0.306288	1.51008	0.704593	0.843022	0.94812	1.05472	1.18621	1.41926	0.2531718	0.1491389	0.0508506	0.00965331	0.0235026	0.0134314	0.0650434	0.0283566	0.096362	0.0437816	0.0997247	0.0481543	0.0129367	0.00369406	0.0139457	0.0248969	0.00691376	0.0161736	0.00348726	0.0206401	0.0140488	0.0725539	0.164383	0.0140164	0.015075	0.0691942	0.0341047	0.00503466	0.00289094	0.00636446	0.0207855	4.635883
6804	-566.5518	-594.2967	27.74492	0.597023	0.054445	0.0897953	0.105566	0.117567	0.109064	0.34666	0.731866	0.165224	0.181944	0.261447	0.0107777	0.0378359	0.0478115	0.153556	0.0229519	0.0280241	0.0270927	0.0806246	0.0285032	0.637687	0.00624428	0.00634923	0.422018	0.282366	0.0329852	0.0553541	0.0777199	0.0658012	0.291444	1.521	0.574333	0.763033	0.919085	1.08804	1.31056	1.74115	0.4009749	0.1408924	0.124788	0.0113799	0.0187687	0.022065	0.0245735	0.0227962	0.0724578	0.152972	0.0345347	0.0380293	0.0546468	0.00225272	0.00790833	0.00999341	0.0320959	0.00479733	0.00585751	0.00566283	0.0168519	0.00595766	0.133287	0.00130516	0.0013271	0.0882089	0.0590192	0.00689447	0.0115699	0.0162448	0.0137535	4.784305
6840	-570.4658	-602.4051	31.93924	0.145693	0.0771011	0.022322	0.0438881	0.0385954	0.0981113	0.120893	0.0936371	0.243967	0.135213	0.0649439	0.0040631	0.0104674	0.0315598	0.00388936	0.00556949	0.0138033	0.0748077	0.0690859	0.01429	0.183122	0.00507715	0.0319487	0.0109919	0.0335066	0.0200138	0.00861368	0.0443116	0.0146289	0.292314	1.52036	0.146412	0.391787	0.746516	1.33956	2.55241	6.83004	1.389254	0.1413728	0.08755	0.0463316	0.0134137	0.0263732	0.0231927	0.058957	0.0726472	0.0562684	0.146605	0.081252	0.0390261	0.0024416	0.00629009	0.0189649	0.00233719	0.00334682	0.00829468	0.0449534	0.0415151	0.00858714	0.110042	0.00305096	0.0191986	0.00660523	0.0201348	0.0120267	0.00517613	0.0266277	0.0087908	1.664116
6876	-569.5502	-599.0349	29.48474	0.368097	0.0969983	0.0233219	0.0610253	0.104691	0.0968062	0.160193	0.21359	0.0651214	0.127419	0.11624	0.00555169	0.0373022	0.112833	0.0461705	0.00569968	0.0145985	0.379433	0.0416117	0.0568657	0.206087	0.0397067	0.0193445	0.107991	0.0399953	0.0156476	0.144365	0.119627	0.0346118	0.611537	1.28563	0.139046	0.382046	0.740675	1.35012	2.61749	7.19188	1.426581	0.349757	0.128663	0.0339043	0.00815183	0.0213305	0.0365931	0.0338372	0.0559929	0.0746572	0.0227622	0.0445374	0.0406298	0.00194051	0.0130384	0.0394389	0.0161382	0.00199224	0.00510267	0.132625	0.0145447	0.0198765	0.0720347	0.0138789	0.00676158	0.0377466	0.0139797	0.0054694	0.0504606	0.0418139	0.012098	2.860944
6912	-566.2078	-594.3176	28.10983	0.452713	0.0275064	0.184715	0.101234	0.0887051	0.292441	0.030618	0.458291	0.278232	0.0207255	0.191193	0.00909272	0.0722908	0.0495782	0.110643	0.0183187	0.377626	0.08878	0.456783	0.0961057	0.133579	0.0365106	0.208829	0.0619863	0.0867417	0.0178095	0.197666	0.0752823	0.0266489	0.543148	1.33592	0.480029	0.699122	0.894342	1.11814	1.43036	2.08321	0.5306672	0.29895	0.106504	0.00647111	0.0434557	0.0238162	0.0208686	0.0687992	0.00720315	0.107817	0.0654565	0.00487584	0.0449797	0.00213914	0.017007	0.0116637	0.0260298	0.00430964	0.0888398	0.0208862	0.107462	0.0226097	0.0314256	0.00858941	0.0491287	0.0145828	0.0204067	0.00418984	0.0465027	0.0177108	0.00626938	4.250646
6948	-563.055	-593.0754	30.02041	0.337266	0.0124668	0.176639	0.0210864	0.124705	0.0668119	0.147603	0.077073	0.221077	0.0865765	0.103785	0.00526179	0.0691966	0.0258762	0.0365888	0.0114275	0.473688	0.0620134	0.326249	0.00586931	0.0107703	0.06723	0.0319355	0.0083337	0.0676432	0.0114563	0.0584173	0.0904883	0.033126	0.53742	1.34013	0.200579	0.456797	0.783141	1.27691	2.18916	4.98557	1.161644	0.2948678	0.121728	0.00449958	0.0637532	0.00761059	0.0450092	0.0241141	0.0532737	0.0278176	0.079792	0.0312476	0.0374586	0.00189911	0.0249748	0.00933938	0.0132058	0.00412448	0.170966	0.0223822	0.117751	0.00211838	0.00388727	0.024265	0.0115263	0.00300784	0.0244141	0.00413485	0.0210843	0.0326595	0.011956	2.77066
6984	-569.6856	-599.5587	29.87307	0.260096	0.0112907	0.177751	0.0699395	0.119865	0.193548	0.266989	0.175412	0.214271	0.060816	0.074128	0.0308082	0.0103995	0.0210358	0.0471105	0.0321531	0.340676	0.00662532	0.209738	0.00978221	0.0662332	0.0712718	0.00473808	0.000640098	0.114	0.0178433	0.107978	0.0194664	0.144335	0.658768	1.25091	0.275492	0.533261	0.821883	1.21672	1.87526	3.62987	0.9321788	0.3872302	0.0903444	0.00392183	0.0617419	0.0242935	0.0416351	0.0672289	0.0927387	0.0609294	0.074427	0.0211244	0.0257484	0.0107012	0.00361226	0.00730679	0.0163638	0.0111684	0.118334	0.0023013	0.0728526	0.00339785	0.0230061	0.0247563	0.00164577	0.000222338	0.0395978	0.00619785	0.037506	0.00676165	0.0501348	2.878942
7020	-568.0638	-594.5038	26.44003	0.526057	0.0784019	0.168254	0.0767699	0.0149065	0.435242	0.377697	0.0760805	0.596105	0.371003	0.165207	0.0822423	0.0220316	0.0645118	0.0681352	0.0366928	0.595957	0.0687678	0.278343	0.376545	0.068216	0.0331045	0.00242364	0.00539477	0.279464	0.0658021	0.244421	0.0525733	0.0340734	0.613615	1.28411	0.687654	0.833076	0.944616	1.05863	1.20037	1.45422	0.2707674	0.3513631	0.0999268	0.0148928	0.0319607	0.0145828	0.00283155	0.0826761	0.0717452	0.0144518	0.113233	0.0704736	0.0313818	0.0156223	0.00418499	0.0122543	0.0129426	0.00696996	0.113205	0.0130627	0.0528724	0.0715263	0.0129579	0.00628835	0.000460381	0.00102476	0.0530854	0.0124994	0.0464289	0.00998652	0.00647239	5.264425
7056	-566.1182	-596.136	30.01778	0.284309	0.0550652	0.0605625	0.121245	0.171274	0.0719603	0.205798	0.223196	0.241062	0.00318025	0.0682499	0.000858146	0.034682	0.0272935	0.0507479	0.0224416	0.381597	0.0109342	0.107979	0.100751	0.0642201	0.062496	0.00571065	0.012756	0.169246	0.0171878	0.0615718	0.0378686	0.0837553	0.673484	1.24009	0.264052	0.522344	0.816597	1.22459	1.91445	3.78713	0.9628455	0.3993342	0.103085	0.0199656	0.0219588	0.0439614	0.0621007	0.0260915	0.0746185	0.0809268	0.0874048	0.0011531	0.0247462	0.000311148	0.012575	0.00989613	0.0184003	0.0081369	0.13836	0.00396454	0.0391513	0.0365305	0.023285	0.0226599	0.00207058	0.00462508	0.0613656	0.00623199	0.0223248	0.0137304	0.0303681	2.758
7092	-563.8683	-595.1046	31.23626	0.244117	0.073753	0.0413966	0.0530993	0.107619	0.0462855	0.0890456	0.16963	0.15141	0.0589763	0.0658815	0.0138524	0.0240147	0.0239306	0.0407268	0.0209792	0.354614	0.0168802	0.0581929	0.069953	0.0304814	0.0518922	6.63868e-05	0.00358334	0.15955	0.0422154	0.053049	0.0607838	0.00664316	0.531911	1.34418	0.26168	0.52005	0.815476	1.22628	1.92289	3.82146	0.9693694	0.2909659	0.114468	0.0345832	0.0194111	0.0248986	0.0504631	0.0217036	0.041754	0.0795406	0.0709971	0.0276544	0.0308922	0.00649548	0.0112606	0.0112212	0.0190971	0.0098373	0.166281	0.00791523	0.027287	0.0328014	0.0142929	0.0243326	3.11292e-05	0.00168025	0.0748141	0.019795	0.024875	0.0285019	0.00311502	2.132622
7128	-570.5011	-601.8676	31.36646	0.0845866	0.0844975	0.0378012	0.0418941	0.0500431	0.0452351	0.067223	0.148899	0.186958	0.0846231	0.0568002	0.0110966	0.0282233	0.0196338	0.0225618	0.00720458	0.247767	0.0377673	0.0171347	0.0627467	0.0184434	0.0629253	0.00658155	0.0236412	0.0388757	0.0264128	0.0161108	0.145173	0.038893	0.729101	1.19919	0.20962	0.466725	0.788412	1.26837	2.14259	4.77053	1.129765	0.4470545	0.0491853	0.0491335	0.0219806	0.0243605	0.029099	0.0263033	0.0390887	0.0865814	0.108712	0.0492066	0.0330281	0.00645246	0.0164113	0.0114167	0.0131192	0.00418931	0.144071	0.0219609	0.00996348	0.0364859	0.0107245	0.0365897	0.00382704	0.0137469	0.0226054	0.0153585	0.00936811	0.0844148	0.0226155	1.719752
7164	-568.426	-599.6035	31.17746	0.286888	0.0211588	0.205425	0.0139535	0.120323	0.0383379	0.131337	0.0678162	0.231424	0.125417	0.0608593	0.00698741	0.00724939	0.046062	0.0446742	0.0249812	0.242159	0.0321301	0.0014466	0.121563	0.0410863	0.00209874	0.0265421	0.0240746	0.089213	0.0024154	0.0871712	0.0922194	0.0797755	0.487523	1.37682	0.29461	0.550999	0.830317	1.20436	1.81489	3.39432	0.8836645	0.2603624	0.126116	0.00930144	0.0903051	0.00613397	0.0528942	0.0168534	0.0577358	0.0298121	0.101734	0.0551335	0.0267538	0.00307167	0.00318684	0.0202489	0.0196388	0.0109818	0.106454	0.0141244	0.000635928	0.0534392	0.0180616	0.000922608	0.011668	0.0105832	0.0392181	0.00106181	0.0383206	0.0405398	0.0350694	2.27479
7200	-560.5129	-592.1953	31.6824	0.26883	0.0196825	0.104613	0.02225	0.0122781	0.00845131	0.0514798	0.106511	0.131871	0.0520885	0.0505754	0.0035967	0.0194206	0.0248604	0.0130492	0.0115438	0.22198	0.0188037	0.109075	0.085621	0.0219118	0.0352751	0.0407793	0.0140388	0.0889856	0.00244535	0.00978573	0.0648068	0.0347231	0.37787	1.45745	0.125133	0.362899	0.728889	1.37195	2.75559	7.9915	1.502811	0.1906381	0.162993	0.0119336	0.0634278	0.0134903	0.00744429	0.00512408	0.0312125	0.0645785	0.0799544	0.0315816	0.0306642	0.0021807	0.0117748	0.015073	0.00791178	0.0069991	0.134588	0.0114008	0.0661325	0.0519125	0.0132853	0.0213875	0.0247247	0.00851181	0.0539524	0.00148263	0.00593314	0.0392927	0.0210528	1.649333
7236	-559.8792	-591.3368	31.45754	0.377311	0.02594	0.0454418	0.0898923	0.116356	0.00537606	0.132209	0.103551	0.193272	0.0590308	0.032356	0.00508465	0.00745371	0.0338103	0.0372866	0.000589218	0.135264	0.00104985	0.169502	0.0614223	0.0228099	0.038572	0.018785	0.00680356	0.0773286	0.00371232	0.0107967	0.00774038	0.0322303	0.398239	1.44247	0.143769	0.388321	0.744449	1.34328	2.57519	6.95562	1.402428	0.2030005	0.203844	0.0140142	0.0245501	0.0485647	0.0628618	0.00290444	0.0714268	0.055944	0.104416	0.0318917	0.0174805	0.00274701	0.0040269	0.0182662	0.0201443	0.000318328	0.0730772	0.000567188	0.0915743	0.0331837	0.0123231	0.0208387	0.0101487	0.00367565	0.0417772	0.0020056	0.00583298	0.00418178	0.0174126	1.850978
7272	-565.0136	-594.2628	29.24927	0.0977651	0.0170265	0.208796	0.129754	0.15085	0.0590373	0.0296405	0.360294	0.201301	0.263996	0.10214	0.0394786	0.020945	0.0520131	0.00555433	0.022345	0.762411	0.00756498	0.300871	0.069348	0.0153426	0.135177	0.000986999	0.0239572	0.257443	0.0315042	0.0108049	0.0160817	0.214463	0.417617	1.42822	0.363838	0.610736	0.857413	1.1663	1.63737	2.74848	0.7310573	0.2150023	0.0271051	0.00472054	0.057888	0.0359738	0.0418227	0.0163679	0.00821773	0.0998905	0.0558102	0.0731921	0.0283179	0.0109453	0.00580694	0.0144205	0.00153992	0.00619507	0.211376	0.00209737	0.0834155	0.0192265	0.00425368	0.0374775	0.000273643	0.00664207	0.0713753	0.00873445	0.00299562	0.00445862	0.0594593	3.606892
7308	-564.9658	-591.3491	26.38334	0.709515	0.00370738	0.281003	0.147727	0.306846	0.280426	0.235047	0.429948	0.577845	0.2866	0.149215	0.00391694	0.0469723	0.0841361	0.0554313	0.00438092	0.1871	0.05788	0.81504	0.0579143	0.0103179	0.073519	0.00241201	0.0384031	0.178975	0.0294119	0.0713771	0.00854078	0.280127	0.446764	1.40679	0.626873	0.796313	0.931408	1.07364	1.25579	1.59522	0.337681	0.2335123	0.131058	0.000684809	0.0519056	0.0272873	0.0566792	0.0517989	0.0434168	0.079418	0.106737	0.0529394	0.0275622	0.000723518	0.00867651	0.0155412	0.010239	0.000809224	0.0345603	0.0106913	0.15055	0.0106977	0.00190588	0.0135801	0.000445535	0.00709364	0.0330595	0.00543282	0.0131844	0.00157761	0.0517438	5.413736
7344	-568.8635	-598.9437	30.08017	0.340271	0.000233665	0.261419	0.0321725	0.109028	0.0986414	0.0729251	0.111043	0.35915	0.16828	0.0990739	0.00783281	0.0624778	0.0467538	0.0798542	0.0172444	0.240952	0.0294497	0.297973	0.0642725	0.0753002	0.0181655	0.000786689	0.0276693	0.206071	0.0201175	0.0210823	0.0462056	0.11489	0.464203	1.39397	0.331395	0.583541	0.845315	1.18299	1.71367	3.01754	0.7985887	0.244859	0.112325	7.71341e-05	0.0862959	0.0106203	0.0359906	0.0325621	0.024073	0.0366559	0.118557	0.05555	0.0327048	0.00258565	0.0206243	0.0154337	0.0263603	0.00569246	0.0795397	0.0097215	0.0983626	0.0212167	0.024857	0.00599653	0.00025969	0.00913378	0.0680252	0.00664089	0.00695937	0.0152527	0.0379257	3.029335
7380	-561.2654	-588.5858	27.32043	0.574528	0.00273461	0.190797	0.0309938	0.170674	0.173196	0.136171	0.299733	0.30417	0.0592331	0.150703	0.0132411	0.13847	0.0832868	0.0794428	0.00409746	0.939094	0.008071	0.454704	0.118564	0.075929	0.180915	0.00641263	0.0527144	0.124808	0.016073	0.114452	0.0252832	0.212809	0.476397	1.385	0.460154	0.684853	0.888606	1.12536	1.46017	2.17318	0.5612413	0.2529182	0.121175	0.000576763	0.0402414	0.00653697	0.0359972	0.0365292	0.0287201	0.0632175	0.0641532	0.012493	0.0317851	0.00279272	0.029205	0.0175662	0.0167555	0.000864206	0.198067	0.00170227	0.0959029	0.0250067	0.0160144	0.0381573	0.00135251	0.0111181	0.0263237	0.00339	0.0241393	0.00533254	0.0448841	4.741301
7416	-571.2166	-602.6161	31.39958	0.140203	0.00818144	0.0710451	0.0953739	0.166133	0.0398052	0.0564087	0.0864794	0.190062	0.084728	0.0567828	0.00327779	0.0205111	0.0209401	0.045955	0.00494326	0.152099	0.00525839	0.257325	0.0206619	0.0303005	0.0161762	0.0454666	0.00624071	0.0439267	0.0957148	0.0353792	0.0301207	0.00905846	0.567775	1.31781	0.193909	0.449324	0.779121	1.2835	2.22556	5.15706	1.186098	0.316799	0.0762572	0.00444992	0.0386418	0.0518743	0.0903603	0.0216502	0.030681	0.0470365	0.103376	0.046084	0.0308844	0.00178281	0.0111561	0.0113894	0.0249951	0.00268866	0.0827273	0.00286006	0.13996	0.0112381	0.0164806	0.00879829	0.0247295	0.00339435	0.0238919	0.0520597	0.0192429	0.0163828	0.00492694	1.838558
