Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
25020	-570.6273	-599.1717	28.54444	0.0324085	0.0150314	0.220422	0.0594422	0.010805	0.19879	0.405622	0.263284	0.482656	0.0954542	0.0820665	0.0449292	0.00721337	0.0539894	0.0444842	0.00946928	0.148958	0.0482525	0.0328664	0.155605	0.0341378	0.0385688	0.0031217	0.404469	0.0427595	0.0671618	0.628089	0.222795	0.032631	0.539652	1.33849	0.358174	0.60608	0.855369	1.16909	1.64995	2.79194	0.742402	0.2964551	0.00834091	0.0038686	0.0567297	0.0152985	0.00278088	0.0511624	0.104394	0.0677609	0.12422	0.0245669	0.0211213	0.0115633	0.00185649	0.0138952	0.0114488	0.00243709	0.0383372	0.0124187	0.00845878	0.0400479	0.00878597	0.00992639	0.000803426	0.104098	0.0110049	0.0172853	0.16165	0.0573404	0.00839817	3.885483
25056	-565.1089	-595.4444	30.3355	0.516414	0.0139241	0.0519732	0.0622943	0.243032	0.050371	0.181431	0.0838016	0.218249	0.0828855	0.0567427	0.0117153	0.0104092	0.0427782	0.030283	0.0311787	0.19055	0.0932189	0.0737501	0.12464	0.048489	0.0438774	0.0940479	0.0116996	0.0391405	0.00950588	0.021389	0.0318425	0.0588056	0.571623	1.31498	0.194828	0.450362	0.779682	1.28257	2.22044	5.13273	1.182678	0.3196323	0.204242	0.00550699	0.0205555	0.0246375	0.0961194	0.0199218	0.0717562	0.0331436	0.0863178	0.0327813	0.0224418	0.00463343	0.00411684	0.0169188	0.011977	0.0123312	0.0753628	0.0368682	0.0291682	0.049295	0.0191775	0.0173536	0.037196	0.00462721	0.0154801	0.00375958	0.00845936	0.0125937	0.0232577	2.528439
25092	-565.9166	-592.6278	26.71114	1.02818	0.121303	0.167591	0.0931818	0.267137	0.148147	0.182885	0.0358225	0.391219	0.159095	0.262527	0.0103975	0.0713478	0.0524227	0.0534921	0.0365153	0.418585	0.250271	0.327507	0.315527	0.0567811	0.0870384	0.0333081	0.115203	0.134045	0.0171503	0.0111086	0.0126954	0.320359	0.566776	1.31855	0.729961	0.857691	0.953236	1.04906	1.16592	1.36994	0.2275962	0.3160656	0.198459	0.0234137	0.0323481	0.0179858	0.0515625	0.0285952	0.0353002	0.00691442	0.0755125	0.0307084	0.0506726	0.00200692	0.0137715	0.0101186	0.010325	0.00704813	0.0807947	0.048307	0.0632149	0.0609027	0.0109598	0.0168	0.00642909	0.0222363	0.0258732	0.00331034	0.00214417	0.00245046	0.0618353	5.180846
25128	-571.0608	-602.9985	31.93772	0.246031	0.0134964	0.0137479	0.0443655	0.0210984	0.0366951	0.0426352	0.0509221	0.0774642	0.114736	0.0597125	0.00209418	0.0181474	0.0266063	0.00492142	0.00475258	0.100116	0.0390449	0.00910573	0.00708845	0.00267538	0.0115866	0.00654841	0.0499404	0.0310326	0.000436943	0.013875	0.00100051	0.0403244	0.532275	1.34392	0.0977806	0.321769	0.702041	1.42442	3.10782	10.227	1.681156	0.2912224	0.225675	0.0123798	0.0126104	0.0406947	0.0193528	0.033659	0.0391076	0.0467089	0.0710549	0.105243	0.054772	0.00192091	0.0166459	0.0244049	0.00451423	0.00435936	0.091833	0.0358144	0.00835234	0.00650196	0.00245402	0.010628	0.00600661	0.0458084	0.028465	0.000400791	0.012727	0.000917729	0.0369881	1.090202
25164	-563.7367	-591.2991	27.5624	0.610444	0.107131	0.183696	0.0892538	0.256784	0.162543	0.191149	0.190943	0.519196	0.15103	0.224124	0.00410254	0.0713036	0.0392307	0.0239014	0.0322066	0.151496	0.159429	0.0662726	0.0142851	0.200968	0.0460797	0.0433335	0.743845	0.0278226	0.0188084	0.0940037	0.0598011	0.02284	0.52738	1.34751	0.405814	0.64414	0.871777	1.14708	1.55246	2.46418	0.6521069	0.2877739	0.135473	0.023775	0.0407667	0.0198077	0.0569868	0.0360725	0.0424207	0.042375	0.115223	0.0335174	0.0497388	0.000910458	0.0158241	0.00870629	0.00530431	0.00714746	0.0336209	0.0353814	0.0147075	0.00317021	0.0446	0.0102263	0.0096168	0.165078	0.00617453	0.00417405	0.0208618	0.0132714	0.00506878	4.506024
25200	-565.5339	-594.2711	28.73722	0.600686	0.0137631	0.179309	0.0960554	0.148922	0.0677047	0.150645	0.275491	0.253296	0.0259117	0.114323	0.00988337	0.0158876	0.0568382	0.0280076	0.072505	0.0656402	0.159571	0.10475	0.127972	0.261357	0.045662	0.313523	0.0611413	0.00868796	0.193953	0.205423	0.0179301	0.302313	0.413733	1.43108	0.431776	0.663918	0.880041	1.13631	1.50621	2.31602	0.6072681	0.2125776	0.151034	0.00346055	0.0450847	0.0241518	0.0374444	0.0170234	0.0378776	0.0692684	0.0636878	0.00651514	0.028745	0.00248504	0.00399473	0.0142912	0.00704213	0.0182304	0.0165043	0.0401219	0.0263378	0.0321768	0.0657146	0.0114811	0.078831	0.0153731	0.00218447	0.0487667	0.0516508	0.00450828	0.0760124	3.977151
25236	-563.716	-591.6884	27.97238	0.390712	0.000670539	0.143944	0.0523927	0.119764	0.0268572	0.209519	0.343806	0.67135	0.0169007	0.0625216	0.0039882	0.0324603	0.00974056	0.0285422	0.00610393	0.0307814	0.220185	0.0659928	0.227798	0.175018	0.0111136	0.302067	0.215913	0.0753706	0.0330285	0.592562	0.0279288	0.12219	0.217915	1.57506	0.158729	0.407529	0.755747	1.32319	2.45381	6.30003	1.330848	0.1017304	0.0926028	0.000158925	0.0341163	0.0124176	0.0283854	0.00636543	0.0496582	0.0814855	0.159117	0.00400565	0.0148183	0.000945245	0.00769343	0.00230862	0.00676481	0.0014467	0.00729553	0.0521862	0.015641	0.0539904	0.0414812	0.00263405	0.0715931	0.0511737	0.0178636	0.0078281	0.140443	0.00661943	0.0289603	4.219221
25272	-564.9647	-595.131	30.16629	0.585887	0.00233303	0.114279	0.0069097	0.172398	0.0477832	0.0153007	0.157692	0.272411	0.00753497	0.102396	0.0335886	0.013376	0.0923369	0.00819095	0.015671	0.0136934	0.212514	0.0273041	0.121574	0.138455	0.0230247	0.205323	0.0678203	0.0156736	0.0405851	0.0628714	0.00930335	0.0708927	0.54822	1.33219	0.194749	0.450272	0.779634	1.28265	2.22088	5.13483	1.182974	0.3025861	0.220497	0.000878027	0.0430085	0.00260044	0.0648815	0.0179831	0.00575839	0.059347	0.102521	0.00283576	0.0385365	0.012641	0.00503401	0.0347507	0.00308264	0.00589774	0.00515346	0.0799789	0.0102758	0.0457539	0.052107	0.00866526	0.0772729	0.025524	0.00589872	0.0152741	0.0236615	0.00350129	0.0266803	2.657121
25308	-557.7404	-588.6771	30.93678	0.560618	0.00989037	0.115777	0.0889248	0.0816868	0.0430533	0.0202042	0.12379	0.208828	0.0939578	0.0523726	0.006124	0.0121837	0.0404512	0.00773384	0.00226119	0.0603306	0.17952	0.0596406	0.00243158	0.00282605	0.0961008	0.169964	0.0237582	0.0192954	0.0104462	0.100832	0.081296	0.0344139	0.253237	1.54909	0.12398	0.361264	0.727863	1.37389	2.76806	8.06584	1.509506	0.1202022	0.242827	0.00428393	0.0501481	0.0385171	0.035382	0.0186482	0.00875129	0.0536187	0.0904523	0.040697	0.0226848	0.00265256	0.00527725	0.0175211	0.00334985	0.000979418	0.0261317	0.0777574	0.0258328	0.00105322	0.00122408	0.0416253	0.0736186	0.0102907	0.00835762	0.0045247	0.0436745	0.0352127	0.0149061	2.308713
25344	-564.4177	-592.7305	28.31283	0.317769	0.0055735	0.264352	0.241315	0.239959	0.11933	0.122632	0.410644	0.470569	0.124998	0.120018	0.0215043	0.0578568	0.100363	0.125545	0.0164582	0.170856	0.589218	0.00213179	0.0530979	0.0351339	0.0929842	0.228921	0.0093379	0.0199932	0.0454426	0.236701	0.138196	0.00121452	0.40501	1.43749	0.629712	0.79807	0.932049	1.07291	1.25302	1.58803	0.3344146	0.2071675	0.072515	0.00127188	0.0603251	0.0550681	0.0547588	0.0272311	0.0279847	0.0937092	0.107384	0.0285246	0.0273882	0.00490728	0.0132029	0.0229028	0.0286493	0.00375576	0.0389893	0.13446	0.000486476	0.012117	0.00801757	0.021219	0.0522399	0.00213091	0.00456246	0.01037	0.0540153	0.0315364	0.000277153	4.382114
25380	-560.7713	-589.5708	28.79948	0.371738	0.000898669	0.176857	0.021933	0.172421	0.268311	0.158093	0.312165	0.362074	0.135095	0.0873084	0.00190439	0.00883502	0.0501488	0.0610837	0.00399854	0.100926	0.357178	0.000939848	0.0406587	0.0700159	0.160157	0.3262	0.0531012	0.120384	0.0151834	0.053226	0.242221	0.0236324	0.395405	1.44456	0.264341	0.522623	0.816733	1.22439	1.91343	3.78299	0.9620535	0.2012651	0.0989537	0.000239219	0.047078	0.0058384	0.045897	0.0714222	0.042083	0.0830958	0.0963812	0.0359611	0.0232408	0.000506934	0.00235181	0.0133492	0.01626	0.00106438	0.0268657	0.0950779	0.00025018	0.010823	0.0186377	0.0426325	0.0868318	0.0141351	0.0320453	0.0040417	0.0141683	0.0644772	0.00629075	3.756686
25416	-567.8805	-597.6223	29.74171	0.216394	0.00196668	0.132419	0.0841372	0.131041	0.233767	0.244033	0.389052	0.139434	0.140884	0.0913967	0.0426343	0.0118883	0.0342883	0.0290798	0.0175993	0.163016	0.21354	0.0194115	0.00653617	0.0529864	0.0713682	0.108915	0.0288813	0.0166547	0.0118344	0.124634	0.105941	0.0173316	0.659948	1.25004	0.231448	0.489827	0.800385	1.2494	2.04154	4.32062	1.058138	0.3881931	0.0751089	0.000682622	0.0459617	0.0292035	0.0454835	0.081139	0.0847023	0.135038	0.0483966	0.0489	0.0317232	0.0147981	0.00412637	0.0119012	0.0100934	0.0061086	0.0565819	0.0741186	0.0067376	0.00226867	0.0183913	0.0247715	0.0378038	0.0100245	0.00578076	0.00410766	0.0432597	0.0367717	0.00601569	2.881065
25452	-566.5188	-597.7506	31.23179	0.293677	0.0747909	0.0494309	0.00137175	0.0494863	0.0349969	0.163152	0.209594	0.127997	0.108333	0.0714626	0.0193688	0.0101147	0.0134872	0.0126514	0.0092944	0.00748815	0.262329	0.0241935	0.0443805	0.115815	0.119273	0.148757	0.0714277	0.00729631	0.0145985	0.0105325	0.0238386	0.0273081	0.129694	1.63993	0.0861854	0.302558	0.688687	1.45204	3.30515	11.6029	1.772426	0.05815061	0.138107	0.0351717	0.0232458	0.000645091	0.0232718	0.0164579	0.0767252	0.0985653	0.060193	0.0509457	0.0336066	0.00910854	0.00475661	0.00634259	0.00594956	0.00437086	0.00352144	0.123365	0.0113774	0.0208707	0.0544643	0.0560904	0.0699558	0.0335901	0.00343122	0.00686519	0.00495312	0.0112105	0.0128421	2.126448
25488	-569.7237	-595.3458	25.62212	1.15906	0.355987	0.157875	0.031204	0.145151	0.368788	0.172235	0.269854	0.493161	0.340806	0.269056	0.0513729	0.0878502	0.16088	0.0467972	0.0357585	0.0400344	0.188247	0.0732593	0.119684	0.0714845	0.556849	0.274017	0.042363	0.0342454	0.0651362	0.0637589	0.131142	0.156403	0.487409	1.37691	0.962743	0.981653	0.99424	1.00579	1.01869	1.0387	0.02745378	0.2602856	0.194393	0.0597047	0.0264782	0.00523341	0.0243442	0.0618516	0.0288865	0.0452588	0.0827109	0.0571585	0.0451251	0.00861605	0.0147339	0.0269821	0.00784865	0.00599727	0.0067144	0.031572	0.0122867	0.020073	0.0119891	0.0933925	0.045957	0.00710494	0.00574351	0.0109244	0.0106934	0.0219945	0.0262312	5.962462
25524	-559.4662	-586.3065	26.84028	0.772556	0.0583465	0.148623	0.0865923	0.266653	0.130357	0.43703	0.170176	0.42881	0.135933	0.17686	0.0315598	0.0692208	0.0582148	0.105448	0.00860005	0.0142168	0.662826	0.047817	0.0382236	0.117561	0.423907	0.14338	0.0689727	0.0158202	0.143181	0.0854041	0.156654	0.106425	0.532629	1.34366	0.674826	0.825461	0.941913	1.06167	1.21144	1.48186	0.2843831	0.2914725	0.151204	0.0114195	0.0290883	0.0169477	0.0521891	0.0255132	0.085535	0.0333067	0.0839263	0.0266047	0.0346149	0.00617685	0.0135478	0.0113937	0.0206382	0.00168319	0.00278249	0.129728	0.00935868	0.00748108	0.0230088	0.0829666	0.0280621	0.0134993	0.00309632	0.0280233	0.0167152	0.0306602	0.0208294	5.109369
25560	-567.3086	-595.0253	27.71675	0.455178	0.0446432	0.305013	0.117717	0.181182	0.0650768	0.588243	0.245479	0.312657	0.30639	0.0869574	0.028938	0.00126561	0.155658	0.109469	0.00654574	0.147514	0.328908	0.0376098	0.0308639	0.118649	0.29789	0.195313	0.0909946	0.00444036	0.0840799	0.0409223	0.108943	0.13395	0.537372	1.34017	0.698634	0.839538	0.946895	1.05608	1.19113	1.43136	0.2593129	0.2948333	0.0983003	0.00964113	0.0658707	0.025422	0.0391281	0.014054	0.127037	0.0530136	0.0675214	0.066168	0.0187793	0.00624945	0.000273322	0.0336158	0.023641	0.00141362	0.031857	0.0710309	0.00812221	0.00666537	0.0256234	0.0643324	0.0421797	0.0196512	0.000958939	0.0181579	0.00883758	0.0235273	0.0289277	4.63049
25596	-571.2167	-598.7776	27.56089	0.495015	0.293178	0.0014728	0.0489509	0.216461	0.149583	0.517753	0.409746	0.382093	0.191327	0.275023	0.0098631	0.00398753	0.0892406	0.0352157	0.0489592	0.0480686	0.0821865	0.00115747	0.0100554	0.0374339	0.145784	0.0910078	0.234515	0.331739	0.0897867	0.0071851	0.3195	0.0219928	0.551395	1.32986	0.524194	0.729786	0.906399	1.10327	1.37026	1.90769	0.4670254	0.304873	0.107887	0.0638971	0.000320991	0.0106687	0.0471771	0.0326011	0.112842	0.0893027	0.0832758	0.041699	0.0599404	0.00214963	0.00086907	0.0194497	0.00767514	0.0106705	0.0104764	0.0179123	0.000252266	0.00219155	0.00815858	0.0317731	0.0198348	0.0511117	0.0723014	0.0195687	0.00156597	0.069634	0.00479325	4.588279
25632	-570.2969	-598.1048	27.80796	0.392469	0.309938	0.00546915	0.0101474	0.187846	0.257931	0.39877	0.299262	0.197332	0.0574719	0.112747	0.0359137	0.0733129	0.088551	0.0429707	0.0533592	0.112416	0.0409479	0.0861237	0.0263738	0.277823	0.0292026	0.225469	0.400157	0.214042	0.168482	0.0206157	0.229844	0.0319522	0.545216	1.3344	0.443397	0.672574	0.883605	1.13173	1.48683	2.25531	0.5880644	0.3004303	0.0894631	0.0706501	0.00124669	0.0023131	0.0428194	0.0587951	0.0908995	0.0682166	0.0449816	0.0131007	0.0257007	0.0081865	0.0167116	0.0201851	0.00979514	0.0121632	0.0256251	0.00933406	0.0196318	0.00601189	0.0633296	0.00665672	0.0513955	0.0912156	0.0487907	0.0384053	0.00469934	0.0523929	0.00728348	4.386939
25668	-570.8892	-599.3167	28.42745	0.557904	0.0192437	0.0855374	0.0887747	0.2011	0.0974868	0.252896	0.147626	0.194443	0.100106	0.13786	0.0134656	0.0753887	0.0186901	0.108162	0.0152718	0.0118211	0.299738	0.11669	0.023487	0.191108	0.037939	0.491069	0.0579605	0.158382	0.308	0.0100715	0.0325597	0.265721	0.396471	1.44377	0.379566	0.623472	0.862952	1.15881	1.60392	2.63459	0.7004569	0.2019178	0.135463	0.00467248	0.020769	0.0215551	0.0488283	0.0236704	0.0614049	0.0358446	0.0472121	0.0243064	0.0334734	0.00326953	0.0183049	0.00453809	0.0262624	0.00370808	0.00287024	0.0727783	0.0283332	0.00570279	0.0464024	0.00921184	0.119235	0.0140732	0.0384563	0.0747845	0.00244543	0.00790571	0.0645189	4.118506
25704	-560.4388	-591.887	31.44819	0.224645	0.0152681	0.0757744	0.0330111	0.0379721	0.0497141	0.0116175	0.148883	0.183784	0.0496951	0.061066	0.0127395	0.0221867	0.00953639	0.00965652	0.00564707	0.00341903	0.170312	0.0190974	0.00536925	0.0446778	0.00623277	0.198377	0.00774113	0.0642143	0.018355	0.0104032	0.0529159	0.0262642	0.4231	1.42419	0.0885765	0.306623	0.69156	1.44601	3.26133	11.2897	1.752638	0.218442	0.142309	0.00967207	0.0480018	0.020912	0.0240547	0.031493	0.00735946	0.0943149	0.116424	0.031481	0.0386843	0.00807023	0.0140549	0.00604114	0.00611723	0.00357732	0.0021659	0.10789	0.0120979	0.00340132	0.0283026	0.00394835	0.125668	0.00490387	0.0406787	0.0116276	0.00659027	0.0335213	0.0166379	1.578576
25740	-571.497	-603.132	31.635	0.114183	0.0327772	0.00422765	0.0637717	0.0351151	0.107265	0.0299383	0.160333	0.128474	0.0157581	0.0705937	0.0037302	0.00918364	0.0261641	0.0190433	0.00506708	0.00747982	0.0928964	0.0380743	0.00473803	0.0489307	0.00170218	0.191645	0.0247374	0.0519597	0.0450332	0.00785638	0.0155885	0.0888033	0.629888	1.27214	0.145195	0.390195	0.745568	1.34126	2.56282	6.8873	1.39529	0.3640735	0.0790158	0.0226821	0.00292557	0.0441305	0.0242999	0.0742283	0.0207175	0.110952	0.0889049	0.0109047	0.0488514	0.00258133	0.00635515	0.0181058	0.0131781	0.00350646	0.00517609	0.064285	0.0263477	0.00327876	0.0338605	0.00117792	0.13262	0.0171185	0.0359565	0.0311634	0.00543668	0.0107874	0.0614526	1.44507
25776	-568.0064	-598.1183	30.11197	0.175226	0.106737	0.0243399	0.17782	0.119989	0.155397	0.172354	0.168291	0.131571	0.0963653	0.133863	0.0288234	0.0404823	0.0210398	0.0291905	0.00236889	0.0336246	0.358457	0.00285268	0.0606796	0.00334516	0.0130042	0.0829711	0.0881817	0.00982645	0.0101643	0.0168349	0.115534	0.203574	0.625884	1.27509	0.182513	0.436246	0.771974	1.29538	2.29229	5.47906	1.229892	0.3609241	0.0678406	0.0413243	0.00942343	0.0688448	0.0464549	0.0601637	0.0667288	0.0651557	0.050939	0.0373088	0.0518265	0.0111593	0.0156731	0.00814578	0.0113014	0.000917142	0.0130181	0.13878	0.00110444	0.0234928	0.00129511	0.0050347	0.0321231	0.0341405	0.00380441	0.00393521	0.00651781	0.0447303	0.0788157	2.582908
25812	-570.2113	-599.861	29.64968	0.467185	0.0953665	0.0674323	0.0938739	0.294211	0.108651	0.166678	0.22992	0.176434	0.0523661	0.184953	0.0372742	0.0287666	0.00625181	0.0353195	0.00506296	0.0483257	0.02585	0.027772	0.0148846	0.132189	0.0389364	0.25879	0.0307243	0.164137	0.120735	0.049996	0.0586049	0.103315	0.481182	1.38148	0.236955	0.495477	0.803254	1.24494	2.01826	4.22021	1.041136	0.2561088	0.149547	0.030527	0.0215852	0.0300492	0.0941774	0.0347794	0.0533538	0.0735977	0.0564769	0.0167625	0.0592039	0.0119315	0.00920826	0.00200122	0.0113058	0.00162066	0.0154692	0.00827464	0.00888985	0.00476458	0.0423139	0.0124636	0.0828391	0.0098349	0.0525406	0.0386475	0.0160038	0.0187595	0.0330714	3.124005
25848	-572.6753	-604.4673	31.79203	0.160602	0.0498562	0.0519752	0.018712	0.0161761	0.0674889	0.0981873	0.0870814	0.0684169	0.0394673	0.0231293	0.000710616	0.017991	0.00154763	0.0201297	0.00645881	0.0767904	0.00388645	0.0212935	0.0424084	0.0648011	0.00465159	0.00779478	0.0180098	0.282887	0.0194635	0.107796	0.00193269	0.0706035	0.382726	1.45388	0.101555	0.327767	0.706099	1.41623	3.05095	9.8469	1.653772	0.1935627	0.110741	0.0343777	0.0358388	0.0129026	0.0111541	0.0465361	0.0677038	0.0600458	0.0471759	0.0272142	0.0159485	0.000489996	0.0124055	0.00106715	0.0138801	0.00445359	0.0529498	0.00267985	0.0146827	0.0292422	0.0446828	0.00320744	0.00537479	0.0124184	0.195061	0.0134208	0.074329	0.00133266	0.0486837	1.450249
25884	-563.2054	-589.9225	26.7171	0.830544	0.100023	0.242144	0.0300302	0.0917619	0.227552	0.306398	0.402795	0.36313	0.102208	0.192399	0.010383	0.0813567	0.00448084	0.0842428	0.0427798	0.0531448	0.317145	0.0824513	0.0436862	0.494507	0.0666611	0.00298455	0.0195149	0.799373	0.114046	0.0980629	0.023022	0.0527093	0.515872	1.35598	0.837517	0.917157	0.973382	1.02735	1.09033	1.19401	0.1282098	0.2797376	0.157314	0.0189454	0.0458646	0.00568803	0.0173807	0.0431007	0.058035	0.0762936	0.0687806	0.0193592	0.0364424	0.00196665	0.0154098	0.000848718	0.0159565	0.00810295	0.0100662	0.0600706	0.0156172	0.00827464	0.0936648	0.0126263	0.000565305	0.00369633	0.15141	0.0216016	0.0185742	0.00436061	0.0099837	5.279534
25920	-571.1696	-599.8268	28.65721	0.282432	0.121022	0.0385445	0.219399	0.370994	0.193598	0.106126	0.191318	0.302699	0.11507	0.183413	0.0249436	0.0876519	0.0756676	0.0250748	0.00813205	0.0647579	0.442472	0.024177	0.044077	0.162453	0.0513859	0.103564	0.0253714	0.124643	0.0613251	0.103328	0.149769	0.362148	0.646036	1.26027	0.823487	0.909632	0.970883	1.02999	1.09935	1.21435	0.1404251	0.3769254	0.0694695	0.0297676	0.00948074	0.0539653	0.091253	0.047619	0.0261038	0.0470583	0.0744546	0.0283036	0.0451138	0.00613533	0.0215596	0.0186119	0.00616761	0.00200023	0.0159284	0.108834	0.00594678	0.0108416	0.0399583	0.0126393	0.0254735	0.00624057	0.0306583	0.015084	0.0254155	0.0368385	0.0890772	4.065559
25956	-566.8758	-597.1934	30.31754	0.439444	0.0769825	0.0845173	0.117787	0.185675	0.0927291	0.0911149	0.118683	0.254673	0.0591046	0.0974475	0.0224542	0.0321524	0.0252366	0.0466777	0.0125494	0.0688493	0.283694	0.0409175	0.116675	0.0923529	0.0307037	0.0324192	0.0416025	0.135241	0.0106124	0.010738	0.0269816	0.0345161	0.466991	1.39192	0.210017	0.467156	0.788639	1.26801	2.14061	4.76151	1.128396	0.2466927	0.163817	0.0286977	0.0315065	0.0439088	0.0692164	0.0345677	0.033966	0.044243	0.0949376	0.0220331	0.0363267	0.00837054	0.0119858	0.00940777	0.0174006	0.00467819	0.0256658	0.105756	0.0152533	0.0434944	0.0344275	0.0114458	0.0120853	0.0155087	0.0504153	0.00395613	0.00400294	0.0100582	0.012867	2.682532
25992	-568.0389	-597.1788	29.13989	0.631141	0.0418816	0.217017	0.04787	0.13459	0.164026	0.132093	0.123137	0.324408	0.0455497	0.0980678	0.0821088	0.0261548	0.0574973	0.0311053	0.0120729	0.0931245	0.11663	0.0479824	0.0560397	0.19451	0.044696	0.0922792	0.094689	0.00983816	0.154123	0.0386707	0.0144171	0.400793	0.656582	1.25251	0.450469	0.677784	0.885735	1.12901	1.4754	2.21991	0.5766236	0.3854498	0.17897	0.0118762	0.0615388	0.0135743	0.0381651	0.0465121	0.0374572	0.0349174	0.0919911	0.0129164	0.0278087	0.0232833	0.00741661	0.0163043	0.00882042	0.00342346	0.026407	0.0330722	0.0136062	0.015891	0.0551565	0.0126743	0.0261673	0.0268506	0.00278977	0.043704	0.0109657	0.00408819	0.113651	3.526512
26028	-565.7997	-597.2458	31.44607	0.184823	0.0637557	0.122313	0.00578037	0.0241782	0.0716012	0.0860958	0.158899	0.194328	0.0627238	0.0760919	0.0170549	0.0115903	0.0556515	0.0119183	0.0163704	0.0478989	0.25141	0.00495102	0.0757232	0.229218	0.0145438	0.00051419	0.0228551	0.0402377	0.0441961	0.0562507	0.0562297	0.0661545	0.307531	1.50917	0.176605	0.4293	0.768118	1.30188	2.32937	5.66237	1.253687	0.1498345	0.0891416	0.03075	0.0589928	0.00278793	0.0116614	0.034534	0.0415248	0.0766385	0.0937262	0.0302523	0.0366998	0.00822573	0.00559012	0.0268412	0.0057483	0.00789559	0.0231021	0.121257	0.00238792	0.036522	0.110554	0.00701461	0.000247999	0.0110232	0.019407	0.0213162	0.0271303	0.0271201	0.031907	2.073358
26064	-565.8887	-598.1879	32.29914	0.266249	0.0399074	0.0446791	0.00875669	0.017745	0.030008	0.00806138	0.129375	0.0915504	0.0277049	0.0589732	0.00723454	0.0391852	0.00936656	0.00788076	0.006437	0.00269094	0.171528	0.00205429	0.0687937	0.016585	0.00934034	0.000126766	0.0047839	0.0383149	0.0166394	0.0329811	0.0233006	0.0319146	0.299646	1.51497	0.109124	0.339461	0.713864	1.40083	2.94584	9.16393	1.601796	0.145434	0.219647	0.0329224	0.0368588	0.00722399	0.0146391	0.0247556	0.00665039	0.10673	0.0755262	0.0228557	0.048651	0.00596827	0.0323266	0.00772711	0.00650137	0.00531032	0.00221994	0.141505	0.00169472	0.0567526	0.0136821	0.00770549	0.000104578	0.00394656	0.0316086	0.013727	0.0272084	0.0192223	0.0263286	1.212168
26100	-572.1937	-599.5694	27.37572	0.816485	0.0469179	0.217187	0.0269899	0.369119	0.0798408	0.272818	0.103842	0.346254	0.0360021	0.212394	0.0741381	0.0169752	0.0484622	0.106417	0.0042837	0.0373182	0.113855	0.142587	0.0554219	0.140889	0.310984	0.294142	0.0469784	0.0867407	0.0417136	0.00210691	0.196918	0.544065	0.639514	1.26506	0.819182	0.907309	0.970109	1.03081	1.10216	1.22073	0.1442157	0.3717056	0.170391	0.00979118	0.0453243	0.00563247	0.0770307	0.0166618	0.0569337	0.0216706	0.0722589	0.0075132	0.0443241	0.0154717	0.00354252	0.0101135	0.022208	0.000893955	0.00778784	0.0237602	0.0297562	0.0115659	0.0294019	0.0648987	0.0613838	0.00980382	0.0181017	0.00870512	0.000439686	0.0410943	0.11354	4.791847
26136	-561.1159	-590.9808	29.86493	0.477214	0.0149906	0.126758	0.00325798	0.0300318	0.192718	0.0630179	0.269808	0.182003	0.0846229	0.056814	0.0203543	0.0055036	0.0462658	0.0147016	0.0396772	0.0429234	0.263387	0.0161382	0.0723424	0.196117	0.133515	0.0237341	0.0371266	0.122066	0.0249653	0.0216332	0.0114536	0.102039	0.747069	1.18598	0.218045	0.475781	0.793153	1.26079	2.10181	4.5862	1.101272	0.4631749	0.177062	0.00556202	0.0470314	0.00120882	0.0111428	0.0715048	0.0233817	0.100107	0.0675293	0.0313979	0.0210799	0.0075521	0.00204202	0.0171661	0.00545479	0.0147216	0.015926	0.0977251	0.0059878	0.0268414	0.0727658	0.0495383	0.00880613	0.0137752	0.0452905	0.00926295	0.00802661	0.00424966	0.0378599	2.695179
